Date,Ethereum Market Cap
2016-12-26,20.260395128626733
2016-12-27,20.253747641858446
2016-12-28,20.257190952067873
2016-12-29,20.377342455829787
2016-12-30,20.393522996066263
2016-12-31,20.365484714274658
2017-01-01,20.39527841149216
2017-01-02,20.389363887305752
2017-01-03,20.463801769239684
2017-01-04,20.633782479492737
2017-01-05,20.63787205167685
2017-01-06,20.592163774536854
2017-01-07,20.56923153451371
2017-01-08,20.590698651324878
2017-01-09,20.634064553679607
2017-01-10,20.631847988980645
2017-01-11,20.596792959998503
2017-01-12,20.542694599449526
2017-01-13,20.551330413455684
2017-01-14,20.554328105060467
2017-01-15,20.567191574720223
2017-01-16,20.554781635244094
2017-01-17,20.592944452442943
2017-01-18,20.613379095588375
2017-01-19,20.61912538115721
2017-01-20,20.646355953101725
2017-01-21,20.665526584570063
2017-01-22,20.67156778170687
2017-01-23,20.664539714776023
2017-01-24,20.655939803370128
2017-01-25,20.64502623303714
2017-01-26,20.64705953036649
2017-01-27,20.643126010140296
2017-01-28,20.64575965016539
2017-01-29,20.642772071561637
2017-01-30,20.645048671456312
2017-01-31,20.65495053514298
2017-02-01,20.661269794036816
2017-02-02,20.66139374492497
2017-02-03,20.671786786359878
2017-02-04,20.71642227510475
2017-02-05,20.713514783576166
2017-02-06,20.71664609673349
2017-02-07,20.73025504840568
2017-02-08,20.726604349905184
2017-02-09,20.706549420957128
2017-02-10,20.699189927230726
2017-02-11,20.725505350363175
2017-02-12,20.7267110035389
2017-02-13,20.721180905987584
2017-02-14,20.80891929120949
2017-02-15,20.851768685106784
2017-02-16,20.84622768294074
2017-02-17,20.84687621086066
2017-02-18,20.846784971022785
2017-02-19,20.848965598247975
2017-02-20,20.847345496084937
2017-02-21,20.836325360139686
2017-02-22,20.842233739259864
2017-02-23,20.851231484507434
2017-02-24,20.873112454142003
2017-02-25,20.895537085664643
2017-02-26,20.926261787996108
2017-02-27,20.992292943761363
2017-02-28,21.06002485172855
2017-03-01,21.07382917460795
2017-03-02,21.202866347832074
2017-03-03,21.290488652229474
2017-03-04,21.27435656733537
2017-03-05,21.245075300083883
2017-03-06,21.27944340153163
2017-03-07,21.260697676902264
2017-03-08,21.196027380273538
2017-03-09,21.159472636403628
2017-03-10,21.210530409649735
2017-03-11,21.295913185761815
2017-03-12,21.4157714577509
2017-03-13,21.61373237295126
2017-03-14,21.658887382477253
2017-03-15,21.721220107714135
2017-03-16,22.010144775823363
2017-03-17,22.140850599738393
2017-03-18,21.97925008354996
2017-03-19,21.989899618238955
2017-03-20,22.08552200717658
2017-03-21,22.074903948143042
2017-03-22,22.036024254580674
2017-03-23,22.04625797586284
2017-03-24,22.147881785973752
2017-03-25,22.239665811278602
2017-03-26,22.23811883362862
2017-03-27,22.239351340511412
2017-03-28,22.22664663982415
2017-03-29,22.273817951271027
2017-03-30,22.284652720952945
2017-03-31,22.235029525905638
2017-04-01,22.235996516071232
2017-04-02,22.22761442627999
2017-04-03,22.13981508153078
2017-04-04,22.093433938844957
2017-04-05,22.147160625226448
2017-04-06,22.10985999987125
2017-04-07,22.082109992753395
2017-04-08,22.116392856451036
2017-04-09,22.100470143671707
2017-04-10,22.09134148459607
2017-04-11,22.1018967174667
2017-04-12,22.111303361124392
2017-04-13,22.206266959923035
2017-04-14,22.195033521065398
2017-04-15,22.194711263832858
2017-04-16,22.206734023612693
2017-04-17,22.201226690424
2017-04-18,22.2260485375207
2017-04-19,22.24514675083924
2017-04-20,22.216749819789243
2017-04-21,22.224223473661375
2017-04-22,22.21502280036311
2017-04-23,22.214032781829253
2017-04-24,22.2413462940776
2017-04-25,22.241699391405973
2017-04-26,22.278065986171022
2017-04-27,22.381803142114816
2017-04-28,22.5226169791971
2017-04-29,22.57702888675088
2017-04-30,22.608643655185272
2017-05-01,22.6970221042678
2017-05-02,22.669746275213058
2017-05-03,22.678320322963575
2017-05-04,22.772419731810764
2017-05-05,22.854250845168135
2017-05-06,22.838591959877622
2017-05-07,22.859043809515477
2017-05-08,22.813580917102975
2017-05-09,22.757374723097886
2017-05-10,22.79588145656184
2017-05-11,22.797341571773767
2017-05-12,22.809578332218663
2017-05-13,22.78313000737802
2017-05-14,22.809266792431817
2017-05-15,22.82915525800489
2017-05-16,22.813241529864708
2017-05-17,22.78643919412674
2017-05-18,22.85700678839921
2017-05-19,23.04685539121536
2017-05-20,23.158746990084033
2017-05-21,23.22620168810995
2017-05-22,23.42934146479468
2017-05-23,23.432461275680257
2017-05-24,23.565710929217612
2017-05-25,23.604504367721432
2017-05-26,23.514319147773882
2017-05-27,23.340254960151032
2017-05-28,23.45978312024407
2017-05-29,23.512555299412334
2017-05-30,23.672462300474113
2017-05-31,23.76017625284049
2017-06-01,23.751523038661254
2017-06-02,23.744391691306358
2017-06-03,23.737526761486208
2017-06-04,23.81415496359624
2017-06-05,23.84470087777219
2017-06-06,23.887083595495028
2017-06-07,23.900473976381914
2017-06-08,23.885483288378325
2017-06-09,23.92531667438943
2017-06-10,24.040635462914473
2017-06-11,24.168085394335485
2017-06-12,24.248679715134198
2017-06-13,24.295422632115187
2017-06-14,24.264473459749237
2017-06-15,24.128812870708092
2017-06-16,24.19686262167715
2017-06-17,24.22420619437294
2017-06-18,24.238168664926274
2017-06-19,24.224506929285138
2017-06-20,24.232631918972285
2017-06-21,24.152312837857156
2017-06-22,24.125083524745595
2017-06-23,24.137459748811164
2017-06-24,24.114407337049453
2017-06-25,24.039948247113262
2017-06-26,23.909068179636108
2017-06-27,23.845850019333323
2017-06-28,24.014035878730798
2017-06-29,24.070567138437262
2017-06-30,24.023692405393277
2017-07-01,23.938872959944593
2017-07-02,23.934363340717137
2017-07-03,23.977294448779496
2017-07-04,23.969393905255593
2017-07-05,23.92159383556265
2017-07-06,23.930665566655243
2017-07-07,23.887338076674997
2017-07-08,23.834448080362996
2017-07-09,23.84544701891538
2017-07-10,23.77259169134181
2017-07-11,23.62796240288933
2017-07-12,23.666475517677153
2017-07-13,23.69352019575099
2017-07-14,23.631585481929214
2017-07-15,23.56787650935368
2017-07-16,23.40404239661714
2017-07-17,23.495899183190527
2017-07-18,23.654325382810867
2017-07-19,23.75175216481274
2017-07-20,23.732053830972873
2017-07-21,23.760342172415758
2017-07-22,23.763628052313763
2017-07-23,23.779761699272246
2017-07-24,23.77314344833529
2017-07-25,23.704946063926783
2017-07-26,23.654775190755473
2017-07-27,23.663524029580906
2017-07-28,23.639056001541647
2017-07-29,23.590504262344282
2017-07-30,23.646941874019877
2017-07-31,23.635804358426014
2017-08-01,23.73561538258213
2017-08-02,23.756661073538808
2017-08-03,23.76099772853382
2017-08-04,23.765020181031208
2017-08-05,23.828991584409067
2017-08-06,23.92092404965536
2017-08-07,23.940869974923487
2017-08-08,23.995124581345326
2017-08-09,24.058296043649626
2017-08-10,24.06571172483153
2017-08-11,24.066321238649536
2017-08-12,24.105589897095978
2017-08-13,24.048212335146776
2017-08-14,24.06479195062883
2017-08-15,24.023370927661794
2017-08-16,24.041947814405848
2017-08-17,24.077102324435977
2017-08-18,24.0630579309289
2017-08-19,24.03699799548272
2017-08-20,24.041024931614068
2017-08-21,24.128563966138504
2017-08-22,24.104750768442308
2017-08-23,24.127033614608543
2017-08-24,24.13455146882831
2017-08-25,24.165983723577586
2017-08-26,24.161246439451208
2017-08-27,24.181588845573994
2017-08-28,24.202461005995556
2017-08-29,24.25297764625906
2017-08-30,24.304019465176346
2017-08-31,24.318762639162454
2017-09-01,24.336321989142427
2017-09-02,24.252201957864962
2017-09-03,24.22507241509511
2017-09-04,24.125609813117777
2017-09-05,24.078583436161612
2017-09-06,24.17437203884892
2017-09-07,24.173288017384564
2017-09-08,24.13747192860781
2017-09-09,24.081211187585584
2017-09-10,24.05264199073283
2017-09-11,24.063381589838695
2017-09-12,24.08200925203493
2017-09-13,23.9902273198207
2017-09-14,23.908108554520354
2017-09-15,23.83957571100937
2017-09-16,23.91957926396288
2017-09-17,23.901609517950263
2017-09-18,24.032823865767327
2017-09-19,24.02945904733552
2017-09-20,24.026493095893994
2017-09-21,23.991664670035853
2017-09-22,23.939366494878563
2017-09-23,23.985625417966197
2017-09-24,24.022122971012532
2017-09-25,24.04293560369187
2017-09-26,24.046437886203357
2017-09-27,24.061822514250295
2017-09-28,24.087036089243142
2017-09-29,24.048157951389715
2017-09-30,24.076096293031046
2017-10-01,24.073547583074372
2017-10-02,24.071022670907755
2017-10-03,24.050896703189405
2017-10-04,24.050725983297806
2017-10-05,24.05042434795446
2017-10-06,24.074532067310816
2017-10-07,24.10308099174762
2017-10-08,24.111982133637614
2017-10-09,24.080291890180586
2017-10-10,24.07197558686296
2017-10-11,24.078438422541744
2017-10-12,24.09206299998889
2017-10-13,24.15802492245474
2017-10-14,24.20371210374989
2017-10-15,24.176262179393646
2017-10-16,24.19872082718763
2017-10-17,24.153384592363565
2017-10-18,24.08914192105325
2017-10-19,24.105717949697933
2017-10-20,24.09620310142008
2017-10-21,24.06783049685067
2017-10-22,24.06178911086948
2017-10-23,24.025933591587755
2017-10-24,24.08772810324941
2017-10-25,24.061927159081367
2017-10-26,24.065131681480988
2017-10-27,24.06002229587256
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,24.07703813454818
2017-11-02,24.027473819404186
2017-11-03,24.059059882025895
2017-11-04,24.07682475448296
2017-11-05,24.071413813511704
2017-11-06,24.07323621037492
2017-11-07,24.065493794113614
2017-11-08,24.08264239806653
2017-11-09,24.13824239820802
2017-11-10,24.114511872299882
2017-11-11,24.103232806682847
2017-11-12,24.109689384581515
2017-11-13,24.128691828323113
2017-11-14,24.16847720558414
2017-11-15,24.19207089198255
2017-11-16,24.172060709285958
2017-11-17,24.17999435815373
2017-11-18,24.189059951926776
2017-11-19,24.24885367705995
2017-11-20,24.266351489092802
2017-11-21,24.278081256207134
2017-11-22,24.282539292101614
2017-11-23,24.366017324997312
2017-11-24,24.443363056873178
2017-11-25,24.526723058015858
2017-11-26,24.50748931286021
2017-11-27,24.54377610305956
2017-11-28,24.53435639400664
2017-11-29,24.53631537851704
2017-11-30,24.455349347800325
2017-12-01,24.47604207506306
2017-12-02,24.516713102946543
2017-12-03,24.53025313376121
2017-12-04,24.520641845673623
2017-12-05,24.51691357298739
2017-12-06,24.46858568266457
2017-12-07,24.43830195101992
2017-12-08,24.494824138393298
2017-12-09,24.552328872272486
2017-12-10,24.487127540308162
2017-12-11,24.527699415850545
2017-12-12,24.712484137367404
2017-12-13,24.88143450628252
2017-12-14,24.944873971234856
2017-12-15,24.89001048863242
2017-12-16,24.925570751335716
2017-12-17,24.958921368413716
2017-12-18,24.983675170422508
2017-12-19,25.097452356680563
2017-12-20,25.065765000080468
2017-12-21,25.080701958964422
2017-12-22,24.909620506856168
2017-12-23,24.97731560332376
2017-12-24,24.881011513297654
2017-12-25,24.96053498018362
2017-12-26,24.99934286551053
2017-12-27,25.006950876771718
2017-12-28,24.94851459864551
2017-12-29,24.990697947611427
2017-12-30,24.944327240669352
2017-12-31,24.96826812799612
2018-01-01,25.008625392207684
2018-01-02,25.133105202927503
2018-01-03,25.175922321781254
2018-01-04,25.245559642226606
2018-01-05,25.27595009202814
2018-01-06,25.292700486488105
2018-01-07,25.37464132158711
2018-01-08,25.4396377356328
2018-01-09,25.49375178687251
2018-01-10,25.576153075175814
2018-01-11,25.500165521260662
2018-01-12,25.509483451997347
2018-01-13,25.601831666583085
2018-01-14,25.59755487057898
2018-01-15,25.584675481706892
2018-01-16,25.424747772936264
2018-01-17,25.252861385503664
2018-01-18,25.34322145540587
2018-01-19,25.347587246750752
2018-01-20,25.41636961990853
2018-01-21,25.382051887526046
2018-01-22,25.327727767791032
2018-01-23,25.284921211065058
2018-01-24,25.315691015287644
2018-01-25,25.369158276240768
2018-01-26,25.348713129500528
2018-01-27,25.378692250136726
2018-01-28,25.473390478579155
2018-01-29,25.47513881190314
2018-01-30,25.43197962377681
2018-01-31,25.39663901278841
2018-02-01,25.407143289789907
2018-02-02,25.22984936526511
2018-02-03,25.258326063204606
2018-02-04,25.20620382759942
2018-02-05,25.050062266126506
2018-02-06,24.916404560491276
2018-02-07,25.078564521519453
2018-02-08,25.09842364091037
2018-02-09,25.120048378338577
2018-02-10,25.16566622038248
2018-02-11,25.11184128945119
2018-02-12,25.15015537138656
2018-02-13,25.138005468911633
2018-02-14,25.1817015955939
2018-02-15,25.23459815874542
2018-02-16,25.2372162349307
2018-02-17,25.270146307477656
2018-02-18,25.248210966803995
2018-02-19,25.244978819453472
2018-02-20,25.243254129509708
2018-02-21,25.165912077318264
2018-02-22,25.121436074719757
2018-02-23,25.13938364808939
2018-02-24,25.137443734825222
2018-02-25,25.132805835660232
2018-02-26,25.157817502851586
2018-02-27,25.178659583607562
2018-02-28,25.168699524001724
2018-03-01,25.164217348877298
2018-03-02,25.161142458303754
2018-03-03,25.15905352583543
2018-03-04,25.150887105827515
2018-03-05,25.160039450414907
2018-03-06,25.12633961013466
2018-03-07,25.06320760587312
2018-03-08,25.006713276426524
2018-03-09,24.93260877033942
2018-03-10,24.986627652386705
2018-03-11,24.955923222889822
2018-03-12,24.974310773474755
2018-03-13,24.946247578458348
2018-03-14,24.89589410929716
2018-03-15,24.80323126609541
2018-03-16,24.815662184279706
2018-03-17,24.776300816820935
2018-03-18,24.634991096812747
2018-03-19,24.69407623381754
2018-03-20,24.70319552834621
2018-03-21,24.748556727029666
2018-03-22,24.711515063226006
2018-03-23,24.665244661639072
2018-03-24,24.69148933517906
2018-03-25,24.663607670962538
2018-03-26,24.619485764457824
2018-03-27,24.54439181566725
2018-03-28,24.518352100055925
2018-03-29,24.433288106422786
2018-03-30,24.359137082574144
2018-03-31,24.40169463354842
2018-04-01,24.35294057094839
2018-04-02,24.3614671787253
2018-04-03,24.402200917723935
2018-04-04,24.376749060218433
2018-04-05,24.343612458069817
2018-04-06,24.327530690043446
2018-04-07,24.3598899045632
2018-04-08,24.38805540377021
2018-04-09,24.41036169605001
2018-04-10,24.40723544602361
2018-04-11,24.44862853316024
2018-04-12,24.518945134294093
2018-04-13,24.632862366942696
2018-04-14,24.627215144149755
2018-04-15,24.663243300343797
2018-04-16,24.647690196657763
2018-04-17,24.647911634149484
2018-04-18,24.6537343263054
2018-04-19,24.708132259052064
2018-04-20,24.781256083027337
2018-04-21,24.815034998151788
2018-04-22,24.844411909543094
2018-04-23,24.871356090343
2018-04-24,24.946903115933264
2018-04-25,24.878953863873125
2018-04-26,24.85900177540023
2018-04-27,24.91210686398142
2018-04-28,24.928725518279087
2018-04-29,24.940397402219087
2018-04-30,24.93822342081218
2018-05-01,24.901585711161022
2018-05-02,24.932994172376727
2018-05-03,25.011457120906943
2018-05-04,25.07622667425462
2018-05-05,25.109648965791692
2018-05-06,25.08895590349306
2018-05-07,25.024724752558644
2018-05-08,25.032741589153748
2018-05-09,25.020651517865417
2018-05-10,25.039846215135622
2018-05-11,24.964059500990285
2018-05-12,24.923853213616265
2018-05-13,24.971330059391594
2018-05-14,24.992408992606258
2018-05-15,24.99964791027809
2018-05-16,24.959521221351107
2018-05-17,24.96666102024869
2018-05-18,24.936295284347448
2018-05-19,24.962897979339367
2018-05-20,24.983385934546025
2018-05-21,24.977783013951473
2018-05-22,24.940944510183517
2018-05-23,24.838518836400084
2018-05-24,24.792434461359488
2018-05-25,24.80556689485631
2018-05-26,24.80834136830296
2018-05-27,24.7733706485458
2018-05-28,24.706585230337108
2018-05-29,24.715183139435783
2018-05-30,24.750350332454268
2018-05-31,24.76859020883009
2018-06-01,24.775689020286254
2018-06-02,24.79698572902768
2018-06-03,24.83453849652469
2018-06-04,24.819840258217216
2018-06-05,24.80861982752609
2018-06-06,24.825148711826007
2018-06-07,24.8308533914588
2018-06-08,24.820368163106213
2018-06-09,24.824120872651957
2018-06-10,24.74674075285521
2018-06-11,24.68583403027422
2018-06-12,24.676925155250803
2018-06-13,24.59717505416335
2018-06-14,24.621170955137778
2018-06-15,24.63985755722478
2018-06-16,24.629535318895922
2018-06-17,24.64008179090386
2018-06-18,24.64173948411684
2018-06-19,24.691206221631777
2018-06-20,24.69473085998551
2018-06-21,24.702574657429395
2018-06-22,24.618044561492816
2018-06-23,24.578958937299358
2018-06-24,24.53565411910294
2018-06-25,24.550032648084734
2018-06-26,24.535052524163554
2018-06-27,24.498707041387224
2018-06-28,24.501667545160167
2018-06-29,24.457986207399276
2018-06-30,24.53390938263177
2018-07-01,24.540855974647425
2018-07-02,24.55983225563038
2018-07-03,24.584104851360543
2018-07-04,24.573192899828932
2018-07-05,24.57920797327117
2018-07-06,24.572783484958148
2018-07-07,24.578225397356693
2018-07-08,24.61603361346574
2018-07-09,24.6039222385055
2018-07-10,24.53543004699365
2018-07-11,24.51272569643309
2018-07-12,24.500371928255408
2018-07-13,24.505243814044665
2018-07-14,24.500789231349266
2018-07-15,24.52262205439398
2018-07-16,24.569072424135957
2018-07-17,24.604416778377356
2018-07-18,24.632994596263448
2018-07-19,24.58963838726516
2018-07-20,24.557139562093827
2018-07-21,24.5595058943054
2018-07-22,24.56760913428959
2018-07-23,24.560332219902076
2018-07-24,24.577692636072765
2018-07-25,24.59254889978805
2018-07-26,24.595516442691043
2018-07-27,24.572121706239898
2018-07-28,24.577834127168753
2018-07-29,24.57462543650728
2018-07-30,24.56121677741001
2018-07-31,24.520179678549574
2018-08-01,24.473705400442398
2018-08-02,24.461815181847296
2018-08-03,24.447912291430846
2018-08-04,24.453133197288494
2018-08-05,24.440557055875818
2018-08-06,24.442871859862084
2018-08-07,24.431885909865414
2018-08-08,24.336413505970327
2018-08-09,24.317395619284543
2018-08-10,24.30896612660845
2018-08-11,24.197379370569525
2018-08-12,24.206613492511025
2018-08-13,24.16519205234149
2018-08-14,24.008706664475795
2018-08-15,24.09440467445583
2018-08-16,24.09730432781109
2018-08-17,24.13810541570017
2018-08-18,24.148028785459633
2018-08-19,24.128656871607493
2018-08-20,24.10945480473775
2018-08-21,24.062935218723176
2018-08-22,24.074865973677056
2018-08-23,24.04701518660363
2018-08-24,24.05765569322671
2018-08-25,24.06965800777801
2018-08-26,24.048607943959272
2018-08-27,24.059977583396954
2018-08-28,24.100708539344513
2018-08-29,24.114515242398294
2018-08-30,24.078944360273812
2018-08-31,24.075691493479134
2018-09-01,24.108944894592458
2018-09-02,24.12305119293604
2018-09-03,24.1076586622889
2018-09-04,24.099529843250497
2018-09-05,24.017682481691573
2018-09-06,23.859702099141042
2018-09-07,23.84518471205664
2018-09-08,23.79578060291988
2018-09-09,23.723901289398288
2018-09-10,23.718674093062422
2018-09-11,23.686562897879114
2018-09-12,23.610606747628555
2018-09-13,23.72437562665796
2018-09-14,23.80180730424313
2018-09-15,23.827467460795194
2018-09-16,23.825251306995103
2018-09-17,23.801047040056634
2018-09-18,23.755579968590123
2018-09-19,23.78553875035692
2018-09-20,23.791298555410556
2018-09-21,23.879444873064948
2018-09-22,23.925283846226705
2018-09-23,23.932314057558628
2018-09-24,23.9075559943782
2018-09-25,23.80982874341734
2018-09-26,23.813452406322323
2018-09-27,23.831036164193474
2018-09-28,23.863213410940006
2018-09-29,23.866478308232853
2018-09-30,23.893875803818673
2018-10-01,23.88432312820001
2018-10-02,23.87552738428596
2018-10-03,23.837432221094826
2018-10-04,23.854654329568973
2018-10-05,23.85149037936654
2018-10-06,23.864256369200046
2018-10-07,23.857054642358936
2018-10-08,23.871787079420045
2018-10-09,23.876717165725115
2018-10-10,23.864164194596466
2018-10-11,23.75291530854868
2018-10-12,23.725622832790858
2018-10-13,23.742009633485267
2018-10-14,23.747937816092612
2018-10-15,23.790976713631217
2018-10-16,23.79779155033295
2018-10-17,23.795323563072536
2018-10-18,23.78198211642692
2018-10-19,23.7652650127298
2018-10-20,23.775572828256266
2018-10-21,23.784473361300968
2018-10-22,23.774133636119803
2018-10-23,23.76494399305698
2018-10-24,23.769804034564828
2018-10-25,23.760540848454696
2018-10-26,23.762805804708076
2018-10-27,23.765378193565645
2018-10-28,23.767261558741254
2018-10-29,23.750561567757355
2018-10-30,23.73019113552289
2018-10-31,23.732188572691662
2018-11-01,23.739200549086885
2018-11-02,23.751912476922357
2018-11-03,23.749782842633213
2018-11-04,23.768997595479906
2018-11-05,23.794165582346764
2018-11-06,23.813784306822082
2018-11-07,23.8430094741465
2018-11-08,23.822269260478134
2018-11-09,23.80538271317888
2018-11-10,23.810485321015463
2018-11-11,23.80673029271835
2018-11-12,23.808354575977653
2018-11-13,23.798158809595627
2018-11-14,23.740022341922568
2018-11-15,23.63918341039783
2018-11-16,23.637342405733712
2018-11-17,23.61736915174933
2018-11-18,23.630491867919375
2018-11-19,23.528553705539327
2018-11-20,23.393485456800764
2018-11-21,23.354494918051074
2018-11-22,23.350433704549065
2018-11-23,23.269402951422357
2018-11-24,23.26548565196086
2018-11-25,23.160495680664273
2018-11-26,23.18266832172861
2018-11-27,23.129545940414197
2018-11-28,23.16883253017192
